passID,timestamp,stationRef,vehicleRef,charge,t,v,hn,p
GOO2044542,05/06/2019 03:10:36,NE12,NZ35XLQ89678,1.5,NE12,NZ35XLQ89678,NE,home
LID3169467,05/06/2019 03:16:59,MR07,UA13YTK28483,2.8,MR07,UA13YTK28483,MR,home
RGR6675270,05/06/2019 03:59:36,MR01,HE38BQH01623,2.8,MR01,HE38BQH01623,MR,home
YUF6335368,05/06/2019 04:37:50,MR01,QO68DIC93032,2.5,MR01,QO68DIC93032,MR,home
OCA7531827,05/06/2019 05:22:39,OO03,VJ92OYV94295,2.5,OO03,VJ92OYV94295,OO,home
MKR2848320,05/06/2019 05:39:08,NE00,PM58XHX45588,1.5,NE00,PM58XHX45588,NE,home
SHM3242739,05/06/2019 07:50:11,OO09,LC72NRN52084,3.1,OO09,LC72NRN52084,OO,home
ECA9585779,05/06/2019 08:04:01,KO03,WU78BMX13511,1.5,KO03,WU78BMX13511,GF,away
JJX5485971,05/06/2019 09:42:41,GF00,PF04UCA93312,3.1,GF00,PF04UCA93312,GF,home
OAW3898427,05/06/2019 09:59:18,EG04,TE24LCO18661,1.25,EG04,TE24LCO18661,EG,home
NPS7064168,05/06/2019 10:19:11,GF00,IO09FGE68100,2.8,GF00,IO09FGE68100,GF,home
GWG7756293,05/06/2019 10:34:56,NE01,TV81MAQ99005,1.5,NE01,TV81MAQ99005,EG,away
OSP0586464,05/06/2019 10:35:20,KO05,RV87TIY76692,2.5,KO05,RV87TIY76692,KO,home
EEY1124596,05/06/2019 11:37:31,OO08,IC95TLY24827,2.0,OO08,IC95TLY24827,OO,home
IKC7338661,05/06/2019 13:34:40,EG08,JD78PQD35395,1.0,EG08,JD78PQD35395,EG,home
ZUV7731261,05/06/2019 15:20:20,AO11,DV04FQL29609,3.1,AO11,DV04FQL29609,AO,home
SJI2562257,05/06/2019 16:32:52,KO04,KB55KTM48860,2.5,KO04,KB55KTM48860,KO,home
KTP1132975,05/06/2019 17:04:55,NE06,OC94ASJ72024,2.0,NE06,OC94ASJ72024,AO,away
TWZ1533019,05/06/2019 17:20:46,EG06,XE59BZM26378,2.5,EG06,XE59BZM26378,EG,home
SEL7685084,05/06/2019 18:02:47,MR06,KF48RSD79865,2.8,MR06,KF48RSD79865,MR,home
KFM8245125,05/06/2019 18:25:09,NE01,VX68BAR38623,1.5,NE01,VX68BAR38623,NE,home
MAH0761328,05/06/2019 18:40:11,MR05,XV91YMP27722,2.5,MR05,XV91YMP27722,MR,home
BAO3757000,05/06/2019 21:19:57,GF00,CK97FAU13897,2.5,GF00,CK97FAU13897,GF,home
DFS2663299,05/06/2019 22:14:27,AO01,DP11ENT03275,3.1,AO01,DP11ENT03275,AO,home
GUI3093632,05/06/2019 23:53:58,AO03,HT62RDI04611,2.8,AO03,HT62RDI04611,AO,home
RDS2658955,05/07/2019 00:48:31,OO13,AY38OQF67603,2.8,OO13,AY38OQF67603,OO,home
RAM9524199,05/07/2019 01:33:10,GF00,LM86GYO69819,2.8,GF00,LM86GYO69819,GF,home
IKR2392418,05/07/2019 01:36:20,EG07,ED51EWW52190,1.5,EG07,ED51EWW52190,KO,away
ESP6409899,05/07/2019 02:12:13,MR00,RR98KQE80731,1.25,MR00,RR98KQE80731,MR,home
AOJ1270962,05/07/2019 03:10:11,AO05,OC94ASJ72024,1.0,AO05,OC94ASJ72024,AO,home
HCR6606844,05/07/2019 03:37:37,NE06,QO77TFN61853,1.0,NE06,QO77TFN61853,KO,away
XLF4997999,05/07/2019 03:51:11,EG11,IW53OQE31439,2.8,EG11,IW53OQE31439,EG,home
TLD2694182,05/07/2019 05:03:45,KO07,ZY93PCY41868,1.5,KO07,ZY93PCY41868,KO,home
IJR7263165,05/07/2019 05:30:43,MR03,HR53SRO94328,13.0,MR03,HR53SRO94328,MR,home
TVH8541136,05/07/2019 05:57:39,OO03,JF94VYA88954,2.8,OO03,JF94VYA88954,OO,home
HRV4580496,05/07/2019 06:02:19,NE07,PF04UCA93312,2.8,NE07,PF04UCA93312,GF,away
RUX8960579,05/07/2019 07:16:26,MR03,BI87HYL81972,1.0,MR03,BI87HYL81972,MR,home
LGR9022315,05/07/2019 07:54:19,AO19,BZ76ROL87339,1.0,AO19,BZ76ROL87339,AO,home
TDX0889756,05/07/2019 08:47:30,KO07,VJ92OYV94295,2.2,KO07,VJ92OYV94295,OO,away
MFI8083836,05/07/2019 09:05:35,MR07,KF48RSD79865,2.8,MR07,KF48RSD79865,MR,home
QBL3947506,05/07/2019 09:56:04,AO08,QW79CHL42244,2.8,AO08,QW79CHL42244,KO,away
HTI7576924,05/07/2019 10:16:41,EG08,EC02LZC49528,2.8,EG08,EC02LZC49528,EG,home
ZNY6027330,05/07/2019 10:24:58,MR05,CR31GMR97972,1.25,MR05,CR31GMR97972,EG,away
ZXM1386465,05/07/2019 11:03:03,KO08,JO50FSF60755,2.2,KO08,JO50FSF60755,KO,home
IHK3815258,05/07/2019 12:24:07,EG04,HA82SCK64299,1.25,EG04,HA82SCK64299,MR,away
ARX1727657,05/07/2019 12:42:06,NE16,VX68BAR38623,1.5,NE16,VX68BAR38623,NE,home
GWU5043076,05/07/2019 12:49:22,OO08,JF94VYA88954,2.8,OO08,JF94VYA88954,OO,home
RXI8180947,05/07/2019 13:16:29,NE00,VX68BAR38623,1.5,NE00,VX68BAR38623,NE,home
UTM2854981,05/07/2019 15:06:09,EG09,CM15YCB60994,2.0,EG09,CM15YCB60994,EG,home
LLC1265666,05/07/2019 15:27:48,OO05,LC72NRN52084,3.1,OO05,LC72NRN52084,OO,home
VWS5344184,05/07/2019 15:27:53,GF00,QN12NTR81378,2.8,GF00,QN12NTR81378,GF,home
HCC3721592,05/07/2019 15:28:57,OO08,AT19HLV57173,2.8,OO08,AT19HLV57173,OO,home
WVO1966622,05/07/2019 15:52:41,EG12,CR31GMR97972,1.5,EG12,CR31GMR97972,EG,home
IGE1374974,05/07/2019 16:20:18,AO05,BM25PHF40639,13.0,AO05,BM25PHF40639,AO,home
SRU6356804,05/07/2019 16:56:03,MR07,QH15HWX24570,3.1,MR07,QH15HWX24570,MR,home
LAB9795827,05/07/2019 16:59:01,EG05,MU06LHX94338,1.5,EG05,MU06LHX94338,EG,home
SEY8381182,05/07/2019 17:20:09,EG11,XE59BZM26378,2.5,EG11,XE59BZM26378,EG,home
UYR5814539,05/07/2019 17:24:55,GF00,UF84JOS00561,2.8,GF00,UF84JOS00561,GF,home
OEG5705275,05/07/2019 17:35:59,GF00,MA30QLI76818,2.5,GF00,MA30QLI76818,GF,home
NBK5795947,05/07/2019 18:43:55,OO02,FL13UMN92207,2.8,OO02,FL13UMN92207,KO,away
CWO0017532,05/07/2019 19:30:36,EG03,CM15YCB60994,2.0,EG03,CM15YCB60994,EG,home
SUR6645370,05/07/2019 20:20:59,EG07,EC02LZC49528,2.8,EG07,EC02LZC49528,EG,home
AHW5830479,05/07/2019 20:45:33,MR05,HE38BQH01623,2.8,MR05,HE38BQH01623,MR,home
BHK6606436,05/07/2019 21:09:20,KO06,KB55KTM48860,2.5,KO06,KB55KTM48860,KO,home
QPR8503757,05/07/2019 22:43:40,KO07,EZ65FLV39493,1.5,KO07,EZ65FLV39493,MR,away
NFZ7895649,05/08/2019 00:09:21,KO07,YX66XYW62640,2.0,KO07,YX66XYW62640,GF,away
TNZ1884449,05/08/2019 00:30:52,GF00,PF04UCA93312,3.1,GF00,PF04UCA93312,GF,home
WKJ5468555,05/08/2019 00:37:51,KO09,RV87TIY76692,2.5,KO09,RV87TIY76692,KO,home
OKV4810754,05/08/2019 02:48:05,GF00,QN12NTR81378,2.8,GF00,QN12NTR81378,GF,home
ABK6798943,05/08/2019 03:14:43,MR06,BI87HYL81972,1.0,MR06,BI87HYL81972,MR,home
AFF9395733,05/08/2019 03:23:28,AO18,PE73VJU23485,2.8,AO18,PE73VJU23485,AO,home
OYJ1466041,05/08/2019 03:36:19,EG11,EC02LZC49528,2.8,EG11,EC02LZC49528,EG,home
GSP6479185,05/08/2019 05:39:14,NE14,PM58XHX45588,1.5,NE14,PM58XHX45588,NE,home
ZWP3390102,05/08/2019 07:53:46,MR03,QN23UHH39091,2.8,MR03,QN23UHH39091,MR,home
TVQ3707223,05/08/2019 08:09:18,AO16,LG64ARC91224,13.0,AO16,LG64ARC91224,AO,home
GKU6647764,05/08/2019 08:20:03,GF00,YX66XYW62640,3.1,GF00,YX66XYW62640,GF,home
GPI6875694,05/08/2019 08:21:19,OO11,LC72NRN52084,3.1,OO11,LC72NRN52084,OO,home
DAA6559771,05/08/2019 08:32:42,KO01,RR98KQE80731,1.25,KO01,RR98KQE80731,MR,away
EWL2388179,05/08/2019 09:46:01,MR04,BI87HYL81972,1.0,MR04,BI87HYL81972,MR,home
ACU6011146,05/08/2019 10:09:28,AO17,DP11ENT03275,3.1,AO17,DP11ENT03275,AO,home
SCT5924367,05/08/2019 11:48:25,OO02,JF94VYA88954,2.8,OO02,JF94VYA88954,OO,home
RZW7799514,05/08/2019 12:34:24,NE00,NZ35XLQ89678,1.5,NE00,NZ35XLQ89678,NE,home
CQQ1977301,05/08/2019 13:06:10,EG02,TV81MAQ99005,2.8,EG02,TV81MAQ99005,EG,home
FIZ6249993,05/08/2019 13:40:52,KO09,ZY93PCY41868,1.5,KO09,ZY93PCY41868,KO,home
GLV8056304,05/08/2019 13:44:25,AO13,IW53OQE31439,2.8,AO13,IW53OQE31439,EG,away
KIT0384302,05/08/2019 14:16:53,MR01,EZ65FLV39493,2.0,MR01,EZ65FLV39493,MR,home
BDR8679036,05/08/2019 15:31:31,KO01,ED51EWW52190,1.5,KO01,ED51EWW52190,KO,home
KHP5565688,05/08/2019 15:41:44,MR01,HE38BQH01623,2.8,MR01,HE38BQH01623,MR,home
FGP8295391,05/08/2019 16:11:43,OO11,LC72NRN52084,3.1,OO11,LC72NRN52084,OO,home
JHQ8341973,05/08/2019 16:27:57,NE03,PM58XHX45588,1.5,NE03,PM58XHX45588,NE,home
RMQ8952726,05/08/2019 17:14:37,AO00,PM58XHX45588,2.8,AO00,PM58XHX45588,NE,away
DEU7239157,05/08/2019 17:29:51,EG02,RV87TIY76692,2.8,EG02,RV87TIY76692,KO,away
GOZ8667515,05/08/2019 20:57:34,NE13,PM58XHX45588,1.5,NE13,PM58XHX45588,NE,home
FTH7479188,05/08/2019 21:05:26,MR04,XF28DGK65250,2.5,MR04,XF28DGK65250,GF,away
MKT4316891,05/08/2019 21:09:35,EG02,PE73VJU23485,2.8,EG02,PE73VJU23485,AO,away
GCF4016297,05/08/2019 21:18:24,OO02,AY38OQF67603,2.8,OO02,AY38OQF67603,OO,home
DWN6559641,05/08/2019 23:17:40,EG10,IN99SEN20660,2.8,EG10,IN99SEN20660,EG,home
CUH5030256,05/08/2019 23:47:07,MR08,BI87HYL81972,1.0,MR08,BI87HYL81972,MR,home
FEG8494244,05/09/2019 00:02:03,AO08,DP11ENT03275,3.1,AO08,DP11ENT03275,AO,home
FHK9241921,05/09/2019 00:11:16,KO04,RV87TIY76692,2.5,KO04,RV87TIY76692,KO,home
FJX0325681,05/09/2019 00:19:09,KO03,CP56DAO45598,1.0,KO03,CP56DAO45598,GF,away
REI4018464,05/09/2019 00:55:53,OO05,VJ92OYV94295,2.5,OO05,VJ92OYV94295,OO,home
EZK6717767,05/09/2019 00:56:36,AO05,BZ76ROL87339,1.0,AO05,BZ76ROL87339,AO,home
CEO1870559,05/09/2019 01:01:18,MR08,KF48RSD79865,2.8,MR08,KF48RSD79865,MR,home
GDN5207255,05/09/2019 01:16:00,EG11,CM15YCB60994,2.0,EG11,CM15YCB60994,EG,home
UVS9199457,05/09/2019 01:32:36,EG04,BY85QGR11636,2.0,EG04,BY85QGR11636,GF,away
LQN2505176,05/09/2019 02:59:47,GF00,BY85QGR11636,2.5,GF00,BY85QGR11636,GF,home
DIM8366985,05/09/2019 03:07:16,NE10,AT19HLV57173,2.2,NE10,AT19HLV57173,OO,away
DVQ5832900,05/09/2019 03:40:44,OO12,KB55KTM48860,1.0,OO12,KB55KTM48860,KO,away
BHN4860924,05/09/2019 05:36:00,OO06,LC72NRN52084,3.1,OO06,LC72NRN52084,OO,home
MIX9851420,05/09/2019 07:12:41,OO01,EM54HQI58682,2.8,OO01,EM54HQI58682,OO,home
ZZY5671608,05/09/2019 07:44:30,GF00,BY85QGR11636,2.5,GF00,BY85QGR11636,GF,home
GVU6568157,05/09/2019 08:47:14,MR02,RR98KQE80731,2.2,MR02,RR98KQE80731,MR,home
ZEG3830641,05/09/2019 09:05:04,GF00,YX66XYW62640,3.1,GF00,YX66XYW62640,GF,home
IVT7985675,05/09/2019 09:15:57,AO17,DV04FQL29609,3.1,AO17,DV04FQL29609,AO,home
ZNR7090406,05/09/2019 09:30:28,EG03,IW53OQE31439,2.8,EG03,IW53OQE31439,EG,home
ZRP6560848,05/09/2019 09:34:33,KO04,HW75BKT77773,2.2,KO04,HW75BKT77773,KO,home
WYZ2756883,05/09/2019 09:54:29,OO11,OY94SZK34436,3.1,OO11,OY94SZK34436,NE,away
RUY9805492,05/09/2019 11:23:01,GF00,JE65QJK64802,2.8,GF00,JE65QJK64802,GF,home
MZL0958022,05/09/2019 12:20:18,KO08,BM25PHF40639,1.0,KO08,BM25PHF40639,AO,away
YOQ4878955,05/09/2019 13:47:18,AO02,DP11ENT03275,2.8,AO02,DP11ENT03275,AO,home
OYT5586794,05/09/2019 13:52:42,OO01,BK77KNV91142,2.8,OO01,BK77KNV91142,OO,home
SWP7300298,05/09/2019 13:53:15,MR04,UP28MBM38391,3.1,MR04,UP28MBM38391,NE,away
TPI3258979,05/09/2019 14:25:57,OO10,IX01MVL33676,2.5,OO10,IX01MVL33676,KO,away
BHQ5886138,05/09/2019 16:24:25,AO14,BM25PHF40639,13.0,AO14,BM25PHF40639,AO,home
DUI1930340,05/09/2019 16:26:10,NE06,FY47TUN40300,1.0,NE06,FY47TUN40300,NE,home
KIP9622410,05/09/2019 16:51:38,KO09,QP02SYE47964,2.5,KO09,QP02SYE47964,NE,away
KYW8821074,05/09/2019 18:11:25,NE14,FY47TUN40300,1.0,NE14,FY47TUN40300,NE,home
AEB0846604,05/09/2019 19:00:47,NE02,VX68BAR38623,1.5,NE02,VX68BAR38623,NE,home
JSZ3695167,05/09/2019 19:35:12,EG08,TE24LCO18661,1.25,EG08,TE24LCO18661,EG,home
AUF5197786,05/09/2019 19:54:59,GF00,YX66XYW62640,3.1,GF00,YX66XYW62640,GF,home
MNI2389815,05/09/2019 20:31:50,EG04,AY38OQF67603,1.5,EG04,AY38OQF67603,OO,away
YAW2714228,05/09/2019 20:52:56,MR07,QN23UHH39091,2.2,MR07,QN23UHH39091,MR,home
LVI5701089,05/09/2019 21:21:09,EG00,XE59BZM26378,2.5,EG00,XE59BZM26378,EG,home
UZC3713780,05/09/2019 22:14:19,GF00,JE65QJK64802,2.8,GF00,JE65QJK64802,GF,home
NZG5745779,05/09/2019 22:43:03,KO04,IX01MVL33676,2.5,KO04,IX01MVL33676,KO,home
ROU8038045,05/09/2019 22:49:57,OO12,JF94VYA88954,2.8,OO12,JF94VYA88954,OO,home
XUI2271558,05/09/2019 23:08:44,OO13,XV40HUQ04740,1.0,OO13,XV40HUQ04740,OO,home
OCL1547837,05/09/2019 23:17:17,OO05,AY38OQF67603,2.8,OO05,AY38OQF67603,OO,home
KID2329361,05/10/2019 00:43:36,KO08,MQ65WJJ60020,1.25,KO08,MQ65WJJ60020,KO,home
DZE1209590,05/10/2019 02:27:56,MR04,HE38BQH01623,2.8,MR04,HE38BQH01623,MR,home
YZN5798535,05/10/2019 02:42:40,GF00,CK97FAU13897,2.5,GF00,CK97FAU13897,GF,home
LGV0968298,05/10/2019 03:03:52,NE09,UP28MBM38391,1.0,NE09,UP28MBM38391,NE,home
RVU3052063,05/10/2019 03:37:24,AO11,DV04FQL29609,3.1,AO11,DV04FQL29609,AO,home
ZPG5274063,05/10/2019 04:05:34,OO03,AY38OQF67603,2.8,OO03,AY38OQF67603,OO,home
OQF8551349,05/10/2019 05:21:30,OO12,QX75YWC61835,2.5,OO12,QX75YWC61835,OO,home
HAJ7640434,05/10/2019 05:55:19,NE15,EG95RTB75032,2.8,NE15,EG95RTB75032,NE,home
GBJ1987395,05/10/2019 06:22:34,MR03,HA82SCK64299,1.5,MR03,HA82SCK64299,MR,home
APK3954410,05/10/2019 06:59:25,AO07,PE73VJU23485,2.8,AO07,PE73VJU23485,AO,home
MSS6359694,05/10/2019 07:09:03,MR03,UA13YTK28483,2.8,MR03,UA13YTK28483,MR,home
IAF7288100,05/10/2019 08:10:22,KO02,KB55KTM48860,2.5,KO02,KB55KTM48860,KO,home
FIX5408876,05/10/2019 08:53:20,AO14,PE73VJU23485,2.8,AO14,PE73VJU23485,AO,home
CZG2198391,05/10/2019 09:50:39,MR00,BI87HYL81972,1.0,MR00,BI87HYL81972,MR,home
GBP0693595,05/10/2019 10:15:23,AO06,YL27IFD65117,2.0,AO06,YL27IFD65117,AO,home
CHJ2092771,05/10/2019 10:40:12,OO01,EE22TMX10817,2.0,OO01,EE22TMX10817,OO,home
ONC7236892,05/10/2019 11:00:31,EG04,BY85QGR11636,2.2,EG04,BY85QGR11636,GF,away
IYW7901544,05/10/2019 11:24:01,NE01,IA29IQS63679,1.0,NE01,IA29IQS63679,NE,home
CVI5978045,05/10/2019 11:39:36,OO03,XV40HUQ04740,1.0,OO03,XV40HUQ04740,OO,home
YPZ9095817,05/10/2019 11:42:53,GF00,PF04UCA93312,3.1,GF00,PF04UCA93312,GF,home
NDN5674000,05/10/2019 12:26:31,MR02,HE38BQH01623,2.8,MR02,HE38BQH01623,MR,home
GXL0404682,05/10/2019 12:54:16,KO02,JO50FSF60755,2.2,KO02,JO50FSF60755,KO,home
YHY2932130,05/10/2019 13:03:22,AO00,PE73VJU23485,2.8,AO00,PE73VJU23485,AO,home
ZYJ0119276,05/10/2019 13:49:55,EG00,XE59BZM26378,2.5,EG00,XE59BZM26378,EG,home
NSF7282712,05/10/2019 14:24:47,GF00,UF84JOS00561,2.8,GF00,UF84JOS00561,GF,home
NRK3596539,05/10/2019 14:36:29,EG03,EC02LZC49528,2.8,EG03,EC02LZC49528,EG,home
CHB3908737,05/10/2019 15:25:37,KO03,WY00MLL63827,1.0,KO03,WY00MLL63827,KO,home
ZUQ3084378,05/10/2019 16:51:17,GF00,KW50MJG67260,2.2,GF00,KW50MJG67260,GF,home
SNR0656280,05/10/2019 18:06:38,EG00,PE73VJU23485,1.5,EG00,PE73VJU23485,AO,away
JXD0100589,05/10/2019 18:45:43,OO09,JF94VYA88954,2.8,OO09,JF94VYA88954,OO,home
DWJ5391407,05/10/2019 20:02:51,EG02,IN99SEN20660,2.8,EG02,IN99SEN20660,EG,home
MOJ2052213,05/10/2019 21:11:08,KO07,ZY93PCY41868,1.5,KO07,ZY93PCY41868,KO,home
CYH9212433,05/10/2019 21:34:40,EG06,JO50FSF60755,1.0,EG06,JO50FSF60755,KO,away
XQA9361373,05/10/2019 22:17:46,AO18,PE73VJU23485,2.8,AO18,PE73VJU23485,AO,home
KRL9550688,05/10/2019 22:25:35,EG04,CR31GMR97972,1.5,EG04,CR31GMR97972,EG,home
LWA2620115,05/10/2019 23:09:57,AO12,SU00RDZ36214,2.8,AO12,SU00RDZ36214,AO,home
GQM2142847,05/10/2019 23:57:26,KO07,JO50FSF60755,2.2,KO07,JO50FSF60755,KO,home
OTZ3351404,05/11/2019 00:58:32,GF00,UF84JOS00561,2.8,GF00,UF84JOS00561,GF,home
GHE7775694,05/11/2019 01:53:15,AO03,BM25PHF40639,13.0,AO03,BM25PHF40639,AO,home
KQE5544558,05/11/2019 04:02:10,NE05,KB55KTM48860,2.8,NE05,KB55KTM48860,KO,away
LVP0929695,05/11/2019 04:35:16,MR00,IZ65WAT29135,2.0,MR00,IZ65WAT29135,MR,home
SEE5741116,05/11/2019 05:27:22,MR04,QN12NTR81378,2.5,MR04,QN12NTR81378,GF,away
TSS3264788,05/11/2019 05:44:56,OO12,AT19HLV57173,2.8,OO12,AT19HLV57173,OO,home
DUU3038637,05/11/2019 06:48:44,KO03,WG11QVY31890,3.1,KO03,WG11QVY31890,OO,away
HMB8789389,05/11/2019 07:29:56,GF00,UF84JOS00561,2.8,GF00,UF84JOS00561,GF,home
UMC2545289,05/11/2019 07:52:21,OO06,JO50FSF60755,2.0,OO06,JO50FSF60755,KO,away
XTK4883671,05/11/2019 08:07:29,KO07,QO77TFN61853,2.2,KO07,QO77TFN61853,KO,home
BIW5714744,05/11/2019 09:35:36,KO01,HW75BKT77773,2.2,KO01,HW75BKT77773,KO,home
CQF1861856,05/11/2019 10:31:44,AO06,SY96JDQ97089,1.5,AO06,SY96JDQ97089,AO,home
ZHV9266144,05/11/2019 10:52:22,KO05,QH15HWX24570,1.5,KO05,QH15HWX24570,MR,away
TYQ0011366,05/11/2019 11:09:43,AO15,OC94ASJ72024,1.0,AO15,OC94ASJ72024,AO,home
PHE8098668,05/11/2019 11:56:43,AO03,LG64ARC91224,13.0,AO03,LG64ARC91224,AO,home
RFJ0847177,05/11/2019 13:59:40,NE07,IA29IQS63679,1.0,NE07,IA29IQS63679,NE,home
GUA1890296,05/11/2019 14:52:39,EG00,XE59BZM26378,2.5,EG00,XE59BZM26378,EG,home
USW6066278,05/11/2019 16:10:59,KO04,JO50FSF60755,2.2,KO04,JO50FSF60755,KO,home
MRG5227122,05/11/2019 16:17:21,MR05,CM15YCB60994,2.8,MR05,CM15YCB60994,EG,away
LWY4358036,05/11/2019 18:15:03,NE12,OY94SZK34436,2.5,NE12,OY94SZK34436,NE,home
GYH2087913,05/11/2019 19:12:03,GF00,UF84JOS00561,2.8,GF00,UF84JOS00561,GF,home
GNN4547219,05/11/2019 19:15:23,AO14,UA13YTK28483,2.8,AO14,UA13YTK28483,MR,away
FLF3750079,05/11/2019 19:24:53,KO00,RV87TIY76692,2.5,KO00,RV87TIY76692,KO,home
FRW8148202,05/11/2019 19:35:20,MR02,KF48RSD79865,1.0,MR02,KF48RSD79865,MR,home
JXY0162654,05/11/2019 19:51:04,NE14,UP28MBM38391,1.0,NE14,UP28MBM38391,NE,home
PYI1968259,05/11/2019 20:15:08,EG02,IN99SEN20660,2.8,EG02,IN99SEN20660,EG,home
TCM4559157,05/11/2019 20:28:19,AO01,BM25PHF40639,13.0,AO01,BM25PHF40639,AO,home
CYG7191376,05/11/2019 20:34:44,KO00,QW79CHL42244,2.8,KO00,QW79CHL42244,KO,home
LWO0424305,05/11/2019 20:42:13,EG12,TE24LCO18661,1.25,EG12,TE24LCO18661,EG,home
LFK5456710,05/11/2019 21:10:36,OO10,RK48BOP88344,2.8,OO10,RK48BOP88344,OO,home
SYY1066011,05/11/2019 21:34:20,AO07,TV81MAQ99005,2.8,AO07,TV81MAQ99005,EG,away
XWG8094010,05/11/2019 22:44:14,AO12,MP14WFM40909,2.8,AO12,MP14WFM40909,GF,away
MXE5327807,05/11/2019 22:52:20,AO01,RR73DWB65452,2.8,AO01,RR73DWB65452,AO,home
HNH9604295,05/11/2019 23:37:18,KO04,UP28MBM38391,3.1,KO04,UP28MBM38391,NE,away
BSC3290549,05/11/2019 23:45:19,MR02,EZ65FLV39493,2.8,MR02,EZ65FLV39493,MR,home
LWZ2667718,05/12/2019 01:28:33,AO12,LG64ARC91224,13.0,AO12,LG64ARC91224,AO,home
XFH7774408,05/12/2019 02:34:59,MR06,QO68DIC93032,2.5,MR06,QO68DIC93032,MR,home
YDR6972988,05/12/2019 02:37:13,GF00,BY85QGR11636,2.5,GF00,BY85QGR11636,GF,home
PEU0620700,05/12/2019 02:58:54,NE02,VX68BAR38623,1.5,NE02,VX68BAR38623,NE,home
JDJ1680824,05/12/2019 03:40:26,NE03,NZ35XLQ89678,1.5,NE03,NZ35XLQ89678,NE,home
FAV2849335,05/12/2019 03:42:10,AO14,YL27IFD65117,2.0,AO14,YL27IFD65117,AO,home
BRF2963787,05/12/2019 04:54:55,OO11,LC72NRN52084,3.1,OO11,LC72NRN52084,OO,home
YVJ9594918,05/12/2019 05:35:30,KO08,ZY93PCY41868,2.0,KO08,ZY93PCY41868,KO,home
YWB7495063,05/12/2019 05:43:10,MR05,XV91YMP27722,2.5,MR05,XV91YMP27722,MR,home
ZOE2007677,05/12/2019 05:53:57,AO12,DP11ENT03275,3.1,AO12,DP11ENT03275,AO,home
EPU7751244,05/12/2019 06:48:07,OO09,AY38OQF67603,2.8,OO09,AY38OQF67603,OO,home
IGT1517045,05/12/2019 06:56:03,MR06,QN23UHH39091,2.8,MR06,QN23UHH39091,MR,home
LEC8198493,05/12/2019 07:58:07,OO02,EE22TMX10817,2.0,OO02,EE22TMX10817,OO,home
RKG5588656,05/12/2019 08:29:56,GF00,UF84JOS00561,2.8,GF00,UF84JOS00561,GF,home
AGA1526416,05/12/2019 09:55:24,OO04,JF94VYA88954,2.8,OO04,JF94VYA88954,OO,home
BCP8838863,05/12/2019 10:07:32,OO00,AY38OQF67603,2.8,OO00,AY38OQF67603,OO,home
AMR9783256,05/12/2019 11:13:19,KO03,RV87TIY76692,2.5,KO03,RV87TIY76692,KO,home
KAM4614169,05/12/2019 11:45:11,AO10,YL27IFD65117,2.0,AO10,YL27IFD65117,AO,home
LTD9090195,05/12/2019 11:53:17,NE15,NY14GZR94632,2.8,NE15,NY14GZR94632,NE,home
DSX1196908,05/12/2019 12:41:16,EG00,CR31GMR97972,1.5,EG00,CR31GMR97972,EG,home
WQF0907599,05/12/2019 12:48:07,KO07,WY00MLL63827,1.0,KO07,WY00MLL63827,KO,home
CHB2147152,05/12/2019 13:00:02,KO03,JO50FSF60755,2.2,KO03,JO50FSF60755,KO,home
TQL0824656,05/12/2019 13:29:41,NE11,JV67MTI17124,2.5,NE11,JV67MTI17124,NE,home
FJI3756246,05/12/2019 13:46:09,NE00,QU94IGC75528,2.0,NE00,QU94IGC75528,EG,away
PTI2591496,05/12/2019 13:50:56,OO03,XV40HUQ04740,1.0,OO03,XV40HUQ04740,OO,home
TTN4985226,05/12/2019 13:58:02,OO00,RK48BOP88344,2.8,OO00,RK48BOP88344,OO,home
QHP2409703,05/12/2019 14:13:47,GF00,IO09FGE68100,2.8,GF00,IO09FGE68100,GF,home
VKB7752589,05/12/2019 14:29:35,KO07,ZY93PCY41868,1.5,KO07,ZY93PCY41868,KO,home
UNH2692080,05/12/2019 18:05:05,OO09,LC72NRN52084,3.1,OO09,LC72NRN52084,OO,home
XTX7493312,05/12/2019 18:23:02,GF00,BY85QGR11636,2.5,GF00,BY85QGR11636,GF,home
IUL7049091,05/12/2019 19:15:52,OO00,IC95TLY24827,2.0,OO00,IC95TLY24827,OO,home
SRJ4907867,05/12/2019 19:44:11,KO03,FL13UMN92207,1.0,KO03,FL13UMN92207,KO,home
PSB0582397,05/12/2019 20:58:22,OO00,AT19HLV57173,2.8,OO00,AT19HLV57173,OO,home
DOD9920295,05/12/2019 20:59:38,AO16,VJ92OYV94295,2.8,AO16,VJ92OYV94295,OO,away
YZM5609310,05/12/2019 21:05:37,EG09,IN99SEN20660,2.8,EG09,IN99SEN20660,EG,home
JZI6369913,05/12/2019 21:28:29,GF00,UF84JOS00561,2.8,GF00,UF84JOS00561,GF,home
ZNR6182463,05/12/2019 21:38:56,NE11,EC02LZC49528,1.5,NE11,EC02LZC49528,EG,away
HCE1294770,05/12/2019 22:11:29,AO03,MA30QLI76818,2.8,AO03,MA30QLI76818,GF,away
CKC0118058,05/12/2019 22:40:36,GF00,SL09NOT64494,2.5,GF00,SL09NOT64494,GF,home
YIL9241915,05/12/2019 22:43:38,OO10,XV40HUQ04740,1.0,OO10,XV40HUQ04740,OO,home
